Dates,0.5yr_SpotRate,0.5yr_ForwardRate,0.5yr_Spread,0.5yr_Carry,0.5yr_Carry_bps,0.75yr_SpotRate,0.75yr_ForwardRate,0.75yr_Spread,0.75yr_Carry,0.75yr_Carry_bps,1.0yr_SpotRate,1.0yr_ForwardRate,1.0yr_Spread,1.0yr_Carry,1.0yr_Carry_bps,2.0yr_SpotRate,2.0yr_ForwardRate,2.0yr_Spread,2.0yr_Carry,2.0yr_Carry_bps,3.0yr_SpotRate,3.0yr_ForwardRate,3.0yr_Spread,3.0yr_Carry,3.0yr_Carry_bps,4.0yr_SpotRate,4.0yr_ForwardRate,4.0yr_Spread,4.0yr_Carry,4.0yr_Carry_bps,5.0yr_SpotRate,5.0yr_ForwardRate,5.0yr_Spread,5.0yr_Carry,5.0yr_Carry_bps,6.0yr_SpotRate,6.0yr_ForwardRate,6.0yr_Spread,6.0yr_Carry,6.0yr_Carry_bps,7.0yr_SpotRate,7.0yr_ForwardRate,7.0yr_Spread,7.0yr_Carry,7.0yr_Carry_bps,8.0yr_SpotRate,8.0yr_ForwardRate,8.0yr_Spread,8.0yr_Carry,8.0yr_Carry_bps,9.0yr_SpotRate,9.0yr_ForwardRate,9.0yr_Spread,9.0yr_Carry,9.0yr_Carry_bps,10.0yr_SpotRate,10.0yr_ForwardRate,10.0yr_Spread,10.0yr_Carry,10.0yr_Carry_bps,12.0yr_SpotRate,12.0yr_ForwardRate,12.0yr_Spread,12.0yr_Carry,12.0yr_Carry_bps,15.0yr_SpotRate,15.0yr_ForwardRate,15.0yr_Spread,15.0yr_Carry,15.0yr_Carry_bps,20.0yr_SpotRate,20.0yr_ForwardRate,20.0yr_Spread,20.0yr_Carry,20.0yr_Carry_bps,30.0yr_SpotRate,30.0yr_ForwardRate,30.0yr_Spread,30.0yr_Carry,30.0yr_Carry_bps
1/27/2025,2.8625,1.5361429157604611,1.3263570842395387,132635708.42395388,13263.570842395387,2.7575,1.0696603369899278,1.687839663010072,168783966.3010072,16878.39663010072,2.68,0.848831929569593,1.8311680704304072,183116807.04304072,18311.68070430407,2.6,0.48520279253010634,2.114797207469894,211479720.7469894,21147.97207469894,2.5925,0.33771307692593844,2.2547869230740614,225478692.30740613,22547.869230740613,2.62,0.2588869932318838,2.3611130067681163,236111300.67681164,23611.130067681162,2.6375,0.20609722615822545,2.431402773841775,243140277.3841775,24314.02773841775,2.655,0.1733774992765349,2.481622500723465,248162250.0723465,24816.22500723465,2.6725,0.15114181362515766,2.521358186374842,252135818.6374842,25213.58186374842,2.6925,0.1302858242912346,2.5622141757087653,256221417.57087654,25622.141757087655,2.704,0.11680343019163941,2.587196569808361,258719656.9808361,25871.96569808361,2.72,0.10545049295832665,2.6145495070416738,261454950.70416737,26145.49507041674,2.7325,0.0822407839889594,2.6502592160110403,265025921.60110402,26502.592160110402,2.695,0.05778994419947847,2.637210055800521,263721005.5800521,26372.10055800521,2.53,0.033972994149278346,2.4960270058507215,249602700.58507216,24960.270058507216,2.27,0.035937186220664774,2.2340628137793352,223406281.37793353,22340.628137793352
1/24/2025,2.8625,1.5361429157604611,1.3263570842395387,132635708.42395388,13263.570842395387,2.7575,1.0696603369899278,1.687839663010072,168783966.3010072,16878.39663010072,2.68,0.848831929569593,1.8311680704304072,183116807.04304072,18311.68070430407,2.6,0.48520279253010634,2.114797207469894,211479720.7469894,21147.97207469894,2.5925,0.33771307692593844,2.2547869230740614,225478692.30740613,22547.869230740613,2.62,0.2588869932318838,2.3611130067681163,236111300.67681164,23611.130067681162,2.6375,0.20609722615822545,2.431402773841775,243140277.3841775,24314.02773841775,2.655,0.1733774992765349,2.481622500723465,248162250.0723465,24816.22500723465,2.6725,0.15114181362515766,2.521358186374842,252135818.6374842,25213.58186374842,2.6925,0.1302858242912346,2.5622141757087653,256221417.57087654,25622.141757087655,2.704,0.11680343019163941,2.587196569808361,258719656.9808361,25871.96569808361,2.72,0.10545049295832665,2.6145495070416738,261454950.70416737,26145.49507041674,2.7325,0.0822407839889594,2.6502592160110403,265025921.60110402,26502.592160110402,2.695,0.05778994419947847,2.637210055800521,263721005.5800521,26372.10055800521,2.53,0.033972994149278346,2.4960270058507215,249602700.58507216,24960.270058507216,2.27,0.035937186220664774,2.2340628137793352,223406281.37793353,22340.628137793352
1/23/2025,2.8625,1.5361429157604611,1.3263570842395387,132635708.42395388,13263.570842395387,2.7575,1.077545284788866,1.6799547152111338,167995471.5211134,16799.54715211134,2.6835,0.8539925062076366,1.8295074937923634,182950749.37923634,18295.074937923633,2.603,0.4810245219159892,2.121975478084011,212197547.8084011,21219.75478084011,2.5875,0.33591477604930287,2.251585223950697,225158522.39506972,22515.85223950697,2.6125,0.2570574925563043,2.3554425074436955,235544250.74436957,23554.425074436956,2.625,0.20433912324657255,2.4206608767534274,242066087.67534274,24206.608767534275,2.641,0.17470164391506438,2.466298356084936,246629835.6084936,24662.98356084936,2.66,0.14813544216399754,2.5118645578360024,251186455.78360024,25118.645578360025,2.6725,0.13142811574748303,2.541071884252517,254107188.4252517,25410.71884252517,2.691,0.11841993551070451,2.572580064489295,257258006.44892952,25725.800644892952,2.7075,0.10505851417239653,2.6024414858276037,260244148.58276036,26024.414858276035,2.721,0.0824733722480604,2.63852662775194,263852662.775194,26385.2662775194,2.6825,0.057526137312303716,2.624973862687696,262497386.26876962,26249.738626876962,2.5175,0.03398432782884098,2.4835156721711593,248351567.21711594,24835.15672171159,2.2425,0.0337660781464908,2.2087339218535096,220873392.18535095,22087.339218535097
1/22/2025,2.8775,1.5296730843835422,1.3478269156164577,134782691.56164578,13478.269156164577,2.7675,1.1126393873754252,1.6548606126245748,165486061.2624575,16548.606126245748,2.708,0.8706669765983965,1.8373330234016036,183733302.34016037,18373.330234016037,2.6125,0.47247382123588544,2.1400261787641144,214002617.87641144,21400.261787641142,2.5925,0.3348849427567453,2.2576150572432545,225761505.72432545,22576.150572432543,2.61,0.25259345518130316,2.357406544818697,235740654.4818697,23574.065448186968,2.615,0.20352824792143376,2.4114717520785662,241147175.20785663,24114.717520785664,2.63,0.1730441412042194,2.4569558587957805,245695585.87957805,24569.558587957807,2.645,0.1484623891132837,2.4965376108867163,249653761.08867162,24965.376108867164,2.66,0.13155259582330348,2.5284474041766964,252844740.41766965,25284.474041766964,2.6765,0.11695495457847871,2.559545045421521,255954504.5421521,25595.45045421521,2.69,0.1046550465506273,2.585344953449373,258534495.3449373,25853.449534493728,2.705,0.08276696100061431,2.6222330389993855,262223303.89993855,26222.330389993855,2.665,0.05713087530060745,2.6078691246993926,260786912.46993926,26078.691246993927,2.5,0.03411866239889516,2.465881337601105,246588133.7601105,24658.813376011047,2.225,0.03290804482799925,2.1920919551720006,219209195.51720005,21920.919551720006
1/21/2025,2.85,1.53742674843649,1.31257325156351,131257325.156351,13125.7325156351,2.7475,1.1185637184711807,1.6289362815288193,162893628.15288192,16289.362815288194,2.6925,0.8737719453750157,1.8187280546249842,181872805.46249843,18187.280546249844,2.6,0.4711388805559449,2.128861119444055,212886111.94440553,21288.611194440553,2.5775,0.3322428539323887,2.2452571460676114,224525714.60676113,22452.571460676114,2.591,0.2536400626534485,2.3373599373465517,233735993.73465517,23373.599373465517,2.6,0.20331216843647226,2.396687831563528,239668783.1563528,23966.878315635277,2.6135,0.17419486877827106,2.439305131221729,243930513.12217292,24393.051312217292,2.6325,0.14848958023685555,2.4840104197631443,248401041.97631443,24840.104197631445,2.645,0.1303101955470174,2.5146898044529826,251468980.44529825,25146.898044529826,2.66,0.11735956210096554,2.542640437899035,254264043.7899035,25426.404378990348,2.675,0.1050965554481107,2.569903444551889,256990344.4551889,25699.03444551889,2.69,0.08263158107007196,2.607368418929928,260736841.89299282,26073.68418929928,2.65,0.056972268504700274,2.5930277314952996,259302773.14952996,25930.277314952997,2.48,0.033423902196698885,2.446576097803301,244657609.7803301,24465.76097803301,2.21,0.03486640820738818,2.175133591792612,217513359.1792612,21751.33591792612
1/20/2025,2.87,1.5390912262135656,1.3309087737864345,133090877.37864345,13309.087737864345,2.765,1.1223718241446816,1.6426281758553185,164262817.58553186,16426.281758553185,2.71,0.8783686010845431,1.831631398915457,183163139.89154568,18316.31398915457,2.625,0.4779521351643401,2.1470478648356597,214704786.48356596,21470.4786483566,2.615,0.3378461182583128,2.2771538817416874,227715388.17416874,22771.538817416873,2.6375,0.2564050145611412,2.381094985438859,238109498.5438859,23810.94985438859,2.65,0.2035708285731277,2.446429171426872,244642917.1426872,24464.29171426872,2.6625,0.173638337976872,2.488861662023128,248886166.2023128,24888.616620231278,2.6825,0.15160826811958095,2.530891731880419,253089173.1880419,25308.91731880419,2.7025,0.13054664830700036,2.5719533516929998,257195335.1693,25719.533516929998,2.715,0.11673214539401644,2.598267854605983,259826785.46059832,25982.678546059833,2.73,0.10491794402618848,2.6250820559738113,262508205.59738111,26250.820559738113,2.74,0.08153904134548706,2.658460958654513,265846095.8654513,26584.609586545128,2.695,0.05691931735268563,2.638080682647314,263808068.2647314,26380.80682647314,2.525,0.03392254870161926,2.4910774512983807,249107745.12983808,24910.774512983808,2.2575,0.03448924439985657,2.2230107556001433,222301075.56001434,22230.107556001432
1/17/2025,2.8675,1.5319180437714426,1.3355819562285576,133558195.62285575,13355.819562285576,2.76,1.1087185804061037,1.651281419593896,165128141.9593896,16512.81419593896,2.6995,0.8686754627475626,1.8308245372524374,183082453.72524375,18308.245372524376,2.6075,0.475472384849986,2.132027615150014,213202761.5150014,21320.27615150014,2.595,0.34004011878648344,2.2549598812135168,225495988.1213517,22549.59881213517,2.625,0.25803954456131906,2.366960455438681,236696045.54386812,23669.604554386813,2.64,0.2060188289459206,2.4339811710540795,243398117.10540795,24339.811710540795,2.659,0.1744327433953896,2.48456725660461,248456725.660461,24845.6725660461,2.6775,0.1499346530052761,2.527565346994724,252756534.69947243,25275.65346994724,2.695,0.13141086007528968,2.5635891399247104,256358913.99247104,25635.891399247103,2.7105,0.11694625057163388,2.5935537494283665,259355374.94283664,25935.537494283664,2.725,0.10530496173792181,2.619695038262078,261969503.82620782,26196.95038262078,2.7415,0.08228938680189146,2.659210613198108,265921061.3198108,26592.10613198108,2.6925,0.05615064511718426,2.6363493548828156,263634935.48828158,26363.493548828155,2.525,0.03480558898431085,2.490194411015689,249019441.10156888,24901.94411015689,2.2525,0.031141291182715358,2.2213587088172844,222135870.88172844,22213.587088172844
1/16/2025,2.9025,1.5333104027175493,1.3691895972824506,136918959.72824505,13691.895972824506,2.79,1.1107255891517758,1.6792744108482243,167927441.08482242,16792.744108482242,2.7275,0.8734886298733537,1.8540113701266463,185401137.01266462,18540.113701266462,2.645,0.4834151021027566,2.161584897897243,216158489.78972432,21615.848978972434,2.6425,0.34175296413476386,2.3007470358652364,230074703.58652365,23007.470358652365,2.6725,0.2581837118509136,2.4143162881490863,241431628.81490862,24143.16288149086,2.6875,0.20552885090098494,2.481971149099015,248197114.9099015,24819.71149099015,2.7035,0.1725531071807136,2.530946892819286,253094689.28192863,25309.468928192862,2.7175,0.14872173089066276,2.568778269109337,256877826.9109337,25687.78269109337,2.7325,0.13030703803652255,2.6021929619634774,260219296.19634774,26021.929619634775,2.745,0.11590189373811888,2.629098106261881,262909810.6261881,26290.981062618812,2.7575,0.10494581521139246,2.6525541847886074,265255418.47886074,26525.541847886074,2.774,0.08243484461688033,2.6915651553831195,269156515.53831196,26915.651553831194,2.725,0.0563137461110963,2.668686253888904,266868625.3888904,26686.86253888904,2.56,0.03534867684610066,2.5246513231538996,252465132.31538996,25246.513231538996,2.2925,0.03096960219991063,2.2615303978000894,226153039.78000894,22615.303978000895
1/15/2025,2.91,1.5857125925354478,1.3242874074645523,132428740.74645524,13242.874074645522,2.8175,1.139309825625416,1.678190174374584,167819017.4374584,16781.90174374584,2.765,0.8928328891912385,1.8721671108087616,187216711.08087617,18721.671108087616,2.7,0.488544529939793,2.211455470060207,221145547.00602072,22114.55470060207,2.7025,0.34503054905566355,2.3574694509443366,235746945.09443367,23574.694509443365,2.74,0.26251583054905003,2.47748416945095,247748416.94509503,24774.8416945095,2.7625,0.20624469498191544,2.5562553050180847,255625530.50180846,25562.553050180846,2.7775,0.17261300160167736,2.6048869983983227,260488699.83983228,26048.869983983226,2.7925,0.14908075331474535,2.6434192466852546,264341924.66852546,26434.192466852546,2.8075,0.13005937678474622,2.677440623215254,267744062.3215254,26774.406232152538,2.82,0.11670619615131028,2.7032938038486893,270329380.3848689,27032.938038486893,2.835,0.10539922639530541,2.7296007736046946,272960077.36046946,27296.007736046944,2.85,0.08208578175149617,2.767914218248504,276791421.8248504,27679.14218248504,2.8,0.05647665503444399,2.743523344965556,274352334.49655557,27435.23344965556,2.6275,0.034893896621044806,2.592606103378955,259260610.3378955,25926.061033789552,2.355,0.032480067117641065,2.3225199328823587,232251993.28823587,23225.199328823586
1/14/2025,2.91,1.5794888362323043,1.3305111637676958,133051116.37676959,13305.111637676959,2.815,1.1105003691058046,1.7044996308941953,170449963.08941954,17044.996308941954,2.75,0.8746182639839075,1.8753817360160925,187538173.60160926,18753.817360160923,2.679,0.4885580972076107,2.190441902792389,219044190.2792389,21904.41902792389,2.6775,0.34274623167584495,2.3347537683241555,233475376.83241555,23347.537683241553,2.712,0.2607026665097816,2.451297333490219,245129733.34902188,24512.973334902188,2.73,0.20494026772789686,2.525059732272103,252505973.2272103,25250.59732272103,2.7435,0.17245208409071555,2.5710479159092845,257104791.59092844,25710.479159092843,2.7575,0.14775807784941186,2.609741922150588,260974192.2150588,26097.41922150588,2.77,0.1309315154168018,2.6390684845831984,263906848.45831984,26390.684845831984,2.786,0.1171321614429417,2.668867838557058,266886783.8557058,26688.67838557058,2.8,0.10457201329098265,2.695427986709017,269542798.6709017,26954.279867090172,2.8125,0.08205029997016,2.73044970002984,273044970.002984,27304.4970002984,2.765,0.056652854064667135,2.708347145935333,270834714.5935333,27083.471459353328,2.5925,0.03444677828578113,2.5580532217142187,255805322.17142186,25580.532217142187,2.3225,0.03356759402225218,2.2889324059777474,228893240.59777474,22889.324059777475
1/13/2025,2.925,1.5728667542506667,1.3521332457493331,135213324.57493332,13521.332457493332,2.825,1.123917631936147,1.7010823680638532,170108236.8063853,17010.823680638532,2.765,0.8856968313606168,1.8793031686393833,187930316.86393833,18793.03168639383,2.702,0.49173934971030775,2.210260650289692,221026065.02896923,22102.60650289692,2.705,0.3419066659062795,2.363093334093721,236309333.4093721,23630.93334093721,2.735,0.26060473526176975,2.47439526473823,247439526.47382298,24743.9526473823,2.755,0.20559379362588204,2.549406206374118,254940620.6374118,25494.06206374118,2.769,0.17310223487047605,2.595897765129524,259589776.51295242,25958.97765129524,2.785,0.14815801986301835,2.636841980136982,263684198.0136982,26368.41980136982,2.7975,0.1306404802590495,2.6668595197409504,266685951.97409505,26668.595197409504,2.8125,0.11648847907935411,2.6960115209206457,269601152.09206456,26960.115209206455,2.825,0.10443555414403827,2.720564445855962,272056444.5855962,27205.64445855962,2.84,0.08283864418112108,2.757161355818879,275716135.5818879,27571.613558188787,2.7975,0.05728030878753465,2.7402196912124652,274021969.1212465,27402.19691212465,2.63,0.03492209253984968,2.5950779074601504,259507790.74601504,25950.779074601505,2.36,0.03329630741400735,2.3267036925859923,232670369.25859922,23267.036925859924
1/10/2025,2.905,1.528149598886606,1.3768504011133937,137685040.11133936,13768.504011133937,2.79,1.0769546605886275,1.7130453394113725,171304533.94113725,17130.453394113723,2.7125,0.8498286615531234,1.8626713384468765,186267133.84468764,18626.713384468763,2.618,0.4839753875492281,2.134024612450772,213402461.2450772,21340.24612450772,2.615,0.34044027878577743,2.2745597212142226,227455972.12142226,22745.597212142227,2.645,0.26001168436379296,2.384988315636207,238498831.5636207,23849.88315636207,2.665,0.20637744612850173,2.458622553871498,245862255.3871498,24586.22553871498,2.6825,0.1741197010863227,2.5083802989136776,250838029.89136776,25083.802989136777,2.7,0.14800426157211644,2.551995738427884,255199573.8427884,25519.95738427884,2.7125,0.13127378271481316,2.5812262172851868,258122621.72851866,25812.262172851868,2.73,0.1176685809598268,2.6123314190401734,261233141.90401733,26123.314190401736,2.745,0.10502146905819498,2.6399785309418053,263997853.09418052,26399.785309418054,2.76,0.08217846687884522,2.6778215331211546,267782153.31211546,26778.215331211544,2.7125,0.05675723682687539,2.6557427631731247,265574276.31731248,26557.427631731247,2.555,0.035891483867200424,2.5191085161327997,251910851.61327997,25191.085161327996,2.285,0.029573923049066142,2.255426076950934,225542607.6950934,22554.26076950934
1/9/2025,2.875,1.5041004563976186,1.3708995436023814,137089954.36023813,13708.995436023813,2.755,1.0477977577749988,1.707202242225001,170720224.22250012,17072.02242225001,2.668,0.834785287458824,1.8332147125411762,183321471.2541176,18332.14712541176,2.5775,0.4834484849393974,2.0940515150606025,209405151.50606024,20940.515150606025,2.5675,0.3359287069157866,2.2315712930842135,223157129.30842134,22315.712930842135,2.5925,0.2585164503476638,2.333983549652336,233398354.9652336,23339.83549652336,2.61,0.20568763727581385,2.404312362724186,240431236.2724186,24043.123627241857,2.6265,0.1732252250730706,2.4532747749269292,245327477.49269292,24532.747749269292,2.6425,0.14856095224733257,2.4939390477526677,249393904.77526677,24939.39047752668,2.6575,0.13194198658924416,2.5255580134107563,252555801.34107563,25255.580134107564,2.675,0.1167526568863344,2.558247343113665,255824734.31136653,25582.473431136652,2.6875,0.10457449078084236,2.582925509219158,258292550.9219158,25829.25509219158,2.704,0.08259823432219249,2.621401765677808,262140176.5677808,26214.01765677808,2.6575,0.05647071715689145,2.6010292828431085,260102928.28431085,26010.292828431084,2.5,0.03560947779026624,2.464390522209734,246439052.2209734,24643.90522209734,2.23,0.029333060516185894,2.2006669394838143,220066693.94838142,22006.669394838143
1/8/2025,2.8975,1.5068592483180674,1.3906407516819326,139064075.16819325,13906.407516819325,2.775,1.0568267797201019,1.718173220279898,171817322.0279898,17181.73220279898,2.69,0.8435945616443385,1.8464054383556614,184640543.83556613,18464.054383556613,2.605,0.48076817160114604,2.124231828398854,212423182.83988538,21242.318283988538,2.585,0.3345420659095799,2.25045793409042,225045793.409042,22504.5793409042,2.61,0.2578716762487494,2.3521283237512502,235212832.37512502,23521.283237512504,2.6225,0.20219510254935602,2.4203048974506443,242030489.74506444,24203.048974506444,2.6325,0.1731198184201712,2.459380181579829,245938018.1579829,24593.801815798288,2.65,0.14840597101527098,2.501594028984729,250159402.8984729,25015.94028984729,2.6625,0.1303516047635509,2.532148395236449,253214839.52364492,25321.48395236449,2.6775,0.11729785914224555,2.5602021408577547,256020214.08577546,25602.021408577548,2.6925,0.105271406784333,2.587228593215667,258722859.3215667,25872.28593215667,2.7075,0.08179310546867469,2.6257068945313256,262570689.45313257,26257.068945313255,2.6575,0.05663517083364544,2.6008648291663548,260086482.91663548,26008.648291663547,2.5125,0.03723024380217099,2.475269756197829,247526975.61978292,24752.697561978293,2.25,0.02652407107595489,2.223475928924045,222347592.8924045,22234.75928924045
1/7/2025,2.9325,1.520554871004156,1.411945128995844,141194512.8995844,14119.45128995844,2.81,1.066935160068358,1.743064839931642,174306483.99316418,17430.64839931642,2.726,0.8470107528978537,1.8789892471021463,187898924.71021464,18789.892471021463,2.6325,0.4797085785485391,2.152791421451461,215279142.1451461,21527.91421451461,2.61,0.33089096952056285,2.279109030479437,227910903.04794368,22791.09030479437,2.623,0.25349280638867344,2.3695071936113266,236950719.36113265,23695.071936113265,2.63,0.20302221721838376,2.4269777827816164,242697778.27816164,24269.777827816164,2.6425,0.17267695970227215,2.4698230402977277,246982304.02977276,24698.23040297728,2.6575,0.14810172342509142,2.5093982765749088,250939827.65749088,25093.982765749086,2.67,0.1296065061616889,2.540393493838311,254039349.3838311,25403.93493838311,2.682,0.11615370000770397,2.565846299992296,256584629.9992296,25658.46299992296,2.695,0.10489536275310374,2.5901046372468963,259010463.72468963,25901.04637246896,2.71,0.08223009228159794,2.627769907718402,262776990.7718402,26277.69907718402,2.665,0.057264562357116855,2.607735437642883,260773543.7642883,26077.354376428833,2.5225,0.037106293965189385,2.4853937060348104,248539370.60348102,24853.937060348104,2.25,0.02617952798182399,2.223820472018176,222382047.2018176,22238.20472018176
1/6/2025,2.965,1.5513962289335583,1.4136037710664415,141360377.10664415,14136.037710664415,2.85,1.0912804755444427,1.7587195244555573,175871952.44555575,17587.195244555573,2.773,0.8541723442902451,1.918827655709755,191882765.5709755,19188.27655709755,2.66,0.47377499553402735,2.186225004465973,218622500.44659728,21862.25004465973,2.635,0.3328218221053103,2.3021781778946897,230217817.78946897,23021.781778946897,2.65,0.2548176585836579,2.395182341416342,239518234.1416342,23951.82341416342,2.66,0.2038560868714543,2.456143913128546,245614391.31285462,24561.43913128546,2.6725,0.17169591332769985,2.5008040866723,250080408.66723,25008.040866723,2.685,0.14781982568289997,2.5371801743171,253718017.43171,25371.801743171,2.6975,0.12948931470518898,2.568010685294811,256801068.52948108,25680.10685294811,2.7085,0.1154945450598659,2.5930054549401342,259300545.49401343,25930.054549401342,2.72,0.10456723456652184,2.6154327654334786,261543276.54334787,26154.327654334786,2.735,0.08237322627329724,2.652626773726703,265262677.3726703,26526.26773726703,2.69,0.0573198333577718,2.632680166642228,263268016.6642228,26326.80166642228,2.5475,0.037284886827291475,2.510215113172708,251021511.31727082,25102.15113172708,2.2775,0.02641935789690142,2.2510806421030987,225108064.21030986,22510.806421030986
1/3/2025,3.01,1.4964438434441232,1.5135561565558766,151355615.65558767,15135.561565558766,2.865,1.0441238250337683,1.8208761749662319,182087617.4966232,18208.76174966232,2.765,0.8206109056316884,1.9443890943683118,194438909.43683118,19443.890943683116,2.62,0.46976867607463535,2.1502313239253645,215023132.39253646,21502.313239253646,2.5925,0.331622138732514,2.2608778612674856,226087786.12674856,22608.778612674854,2.605,0.25219476755262926,2.3528052324473707,235280523.24473706,23528.05232447371,2.61,0.20293100407090225,2.4070689959290976,240706899.59290975,24070.689959290976,2.6225,0.1717563301324707,2.4507436698675296,245074366.98675296,24507.436698675294,2.635,0.14782297267513456,2.487177027324865,248717702.7324865,24871.77027324865,2.6475,0.1290637952446807,2.5184362047553193,251843620.47553194,25184.362047553193,2.6575,0.11557623535657546,2.5419237646434247,254192376.46434247,25419.23764643425,2.67,0.10517388615887202,2.5648261138411277,256482611.38411278,25648.261138411275,2.685,0.08101435696891524,2.603985643031085,260398564.3031085,26039.85643031085,2.6225,0.054896703213335396,2.5676032967866647,256760329.67866647,25676.032967866646,2.4725,0.037551151495964774,2.4349488485040354,243494884.85040355,24349.488485040354,2.2075,0.023652218952010085,2.18384778104799,218384778.104799,21838.4778104799
1/2/2025,3.0625,1.4811918499374506,1.5813081500625494,158130815.00625494,15813.081500625494,2.9025,0.9990211260726634,1.9034788739273365,190347887.39273366,19034.788739273365,2.7775,0.7989844303302789,1.978515569669721,197851556.96697208,19785.15569669721,2.6425,0.48240896114031284,2.1600910388596875,216009103.88596874,21600.910388596876,2.6225,0.33113972135972647,2.2913602786402736,229136027.86402735,22913.602786402735,2.635,0.252937347483871,2.3820626525161286,238206265.25161287,23820.626525161286,2.64,0.20187891058339225,2.438121089416608,243812108.94166082,24381.21089416608,2.65,0.17225973783237158,2.4777402621676283,247774026.21676284,24777.402621676283,2.665,0.14857504603006255,2.5164249539699375,251642495.39699376,25164.249539699376,2.6775,0.1280750506639321,2.549424949336068,254942494.9336068,25494.24949336068,2.685,0.11525708613314323,2.5697429138668566,256974291.38668567,25697.429138668565,2.6975,0.1051298360395001,2.5923701639604997,259237016.39604998,25923.701639605,2.7125,0.0819399763555908,2.630560023644409,263056002.36444092,26305.60023644409,2.6625,0.05619387971766754,2.6063061202823326,260630612.02823326,26063.061202823326,2.5025,0.035561249464040934,2.466938750535959,246693875.0535959,24669.38750535959,2.24,0.03020806898491757,2.209791931015083,220979193.1015083,22097.919310150828
1/1/2025,3.1875,1.482132967526637,1.705367032473363,170536703.2473363,17053.67032473363,3.0075,0.9791862156787561,2.0283137843212438,202831378.43212438,20283.137843212437,2.8615,0.7922085732098674,2.069291426790133,206929142.67901328,20692.914267901328,2.73,0.49182071895944746,2.2381792810405523,223817928.10405523,22381.792810405525,2.71,0.3291696849448251,2.380830315055175,238083031.50551748,23808.30315055175,2.7175,0.25280647739259243,2.4646935226074076,246469352.26074076,24646.935226074074,2.7225,0.20340823330042368,2.5190917666995762,251909176.66995764,25190.917666995763,2.7335,0.16985615262896858,2.563643847371031,256364384.7371031,25636.43847371031,2.74,0.14615994789967557,2.5938400521003246,259384005.21003246,25938.400521003245,2.75,0.12915117597127668,2.620848824028723,262084882.40287232,26208.48824028723,2.76,0.11492770229296267,2.645072297707037,264507229.7707037,26450.72297707037,2.77,0.10418870223812915,2.665811297761871,266581129.7761871,26658.112977618708,2.785,0.08266463765253018,2.70233536234747,270233536.234747,27023.3536234747,2.74,0.056968538880319164,2.683031461119681,268303146.11196807,26830.31461119681,2.58,0.03561670821430307,2.5443832917856968,254438329.17856967,25443.83291785697,2.305,0.030136633773862886,2.2748633662261373,227486336.62261373,22748.633662261374
12/31/2024,3.1875,1.482132967526637,1.705367032473363,170536703.2473363,17053.67032473363,3.0075,0.9791862156787561,2.0283137843212438,202831378.43212438,20283.137843212437,2.8615,0.7922085732098674,2.069291426790133,206929142.67901328,20692.914267901328,2.73,0.49182071895944746,2.2381792810405523,223817928.10405523,22381.792810405525,2.71,0.3291696849448251,2.380830315055175,238083031.50551748,23808.30315055175,2.7175,0.25280647739259243,2.4646935226074076,246469352.26074076,24646.935226074074,2.7225,0.20340823330042368,2.5190917666995762,251909176.66995764,25190.917666995763,2.7335,0.16985615262896858,2.563643847371031,256364384.7371031,25636.43847371031,2.74,0.14615994789967557,2.5938400521003246,259384005.21003246,25938.400521003245,2.75,0.12915117597127668,2.620848824028723,262084882.40287232,26208.48824028723,2.76,0.11492770229296267,2.645072297707037,264507229.7707037,26450.72297707037,2.77,0.10418870223812915,2.665811297761871,266581129.7761871,26658.112977618708,2.785,0.08266463765253018,2.70233536234747,270233536.234747,27023.3536234747,2.74,0.056968538880319164,2.683031461119681,268303146.11196807,26830.31461119681,2.58,0.03561670821430307,2.5443832917856968,254438329.17856967,25443.83291785697,2.305,0.030136633773862886,2.2748633662261373,227486336.62261373,22748.633662261374
12/30/2024,3.18,1.4907931813063615,1.6892068186936386,168920681.86936387,16892.068186936387,3.005,0.986836400851822,2.0181635991481777,201816359.91481778,20181.635991481777,2.863,0.7956103734148048,2.067389626585195,206738962.6585195,20673.896265851952,2.73,0.49054639069553385,2.239453609304466,223945360.93044662,22394.536093044662,2.71,0.3296420493330501,2.3803579506669497,238035795.06669497,23803.579506669495,2.718,0.2528971324413358,2.465102867558664,246510286.75586638,24651.02867558664,2.7225,0.2023304310461682,2.5201695689538317,252016956.89538318,25201.695689538315,2.7325,0.1722138920606724,2.5602861079393273,256028610.79393274,25602.861079393275,2.745,0.14552995536810776,2.599470044631892,259947004.4631892,25994.700446318922,2.75,0.1277128843794213,2.622287115620579,262228711.56205788,26222.87115620579,2.76,0.11687308117788953,2.6431269188221105,264312691.88221106,26431.269188221104,2.775,0.10484367719764753,2.6701563228023524,267015632.28023523,26701.563228023522,2.785,0.08156965590452137,2.7034303440954788,270343034.40954787,27034.303440954787,2.74,0.057377031089176134,2.682622968910824,268262296.89108238,26826.229689108237,2.58,0.03536302201047059,2.5446369779895295,254463697.79895294,25446.369779895296,2.3175,0.03252648467425279,2.2849735153257473,228497351.53257474,22849.735153257472
